report_id,rank,track_id,score,sub_idx
85,1,269,0.10514725744724274,10497
85,2,405,0.11532485485076904,15832
85,3,405,0.11676380783319473,15818
85,4,405,0.11762967705726624,15825
85,5,269,0.11819835752248764,10491
86,1,238,0.10471270978450775,9294
86,2,238,0.1060391291975975,9297
86,3,238,0.10606498271226883,9298
86,4,229,0.10700909793376923,8939
86,5,238,0.10744795203208923,9302
87,1,23,0.0943065658211708,916
87,2,314,0.09711151570081711,12263
87,3,314,0.09860198944807053,12262
87,4,314,0.09927821904420853,12264
87,5,314,0.09973615407943726,12271
88,1,460,0.07844211906194687,17955
88,2,460,0.07971294224262238,17970
88,3,460,0.08127206563949585,17947
88,4,460,0.08487319946289062,17964
88,5,460,0.08644647151231766,17956
89,1,235,0.07096391171216965,9195
89,2,235,0.0720851793885231,9180
