track_id,report_id,score,sub_idx
409,82,0.34356850385665894,15956
410,163,0.19967450201511383,15999
411,28,0.30771684646606445,16036
412,177,0.45083627104759216,16074
413,24,0.2618373930454254,16145
414,158,0.3580406904220581,16154
415,109,0.27158841490745544,16192
416,195,0.19041623175144196,16247
417,195,0.3109050989151001,16290
418,158,0.14582473039627075,16332
419,163,0.25752195715904236,16350
420,168,0.16141609847545624,16381
421,171,0.392794132232666,16420
422,66,0.4030582010746002,16484
423,82,0.388192355632782,16502
424,193,0.43406060338020325,16547
425,152,0.289890855550766,16607
426,66,0.2773224711418152,16636
427,152,0.2929175794124603,16660
428,82,0.3761570155620575,16694
429,82,0.29790568351745605,16748
430,192,0.3235400319099426,16780
431,158,0.18096107244491577,16832
432,193,0.42226114869117737,16864
433,142,0.3023551106452942,16888
434,101,0.24198190867900848,16955
435,107,0.5111703276634216,17003
436,165,0.2753053307533264,17035
437,121,0.3482063412666321,17076
438,132,0.21601465344429016,17087
439,197,0.257778525352478,17125
440,179,0.37591353058815,17162
441,150,0.3694358468055725,17223
442,193,0.41091158986091614,17246
443,55,0.29503342509269714,17315
444,82,0.3383920192718506,17326
445,171,0.4085330665111542,17357
446,24,0.28458139300346375,17403
447,158,0.17759062349796295,17456
448,112,0.19325299561023712,17505
449,78,0.28685930371284485,17512
450,177,0.32658669352531433,17560
451,112,0.23671117424964905,17610
452,82,0.3055836260318756,17636
453,55,0.21636493504047394,17700
454,109,0.3122597634792328,17717
455,50,0.34850215911865234,17769
456,165,0.39605239033699036,17800
457,24,0.27700570225715637,17839
458,193,0.39826497435569763,17871
459,150,0.3432118892669678,17905
460,117,0.33271288871765137,17954
461,179,0.17002129554748535,17998
462,177,0.43313032388687134,18042
463,112,0.3800874352455139,18091
464,194,0.3914211690425873,18099
465,142,0.2461218535900116,18138
466,55,0.36211833357810974,18197
467,177,0.345109760761261,18216
468,197,0.2839885652065277,18265
469,138,0.3081657290458679,18296
470,82,0.30152493715286255,18338
471,145,0.5070868730545044,18407
472,50,0.3023892343044281,18422
473,163,0.239077627658844,18449
474,193,0.38115379214286804,18486
475,121,0.37350642681121826,18526
476,109,0.28078335523605347,18588
477,162,0.3700120151042938,18629
478,177,0.351325660943985,18669
479,20,0.5048391819000244,18689
480,107,0.4891452491283417,18723
481,195,0.22824028134346008,18793
482,163,0.293779581785202,18810
483,177,0.4715402126312256,18845
484,141,0.3854159414768219,18884
485,128,0.2904195189476013,18946
486,112,0.16834235191345215,18970
487,165,0.282198041677475,18994
488,28,0.33315911889076233,19062
489,163,0.2704758644104004,19080
490,168,0.2921554446220398,19112
491,168,0.21005289256572723,19151
492,112,0.19728073477745056,19216
493,40,0.35531002283096313,19234
494,55,0.34370940923690796,19272
495,109,0.34624263644218445,19329
496,107,0.5193207859992981,19352
497,45,0.2601914703845978,19385
